realClass,\histAge,\histAgePerReview,\histReviewsPerUser,\histDiscussionCount,\histIPCount,\histReviewCount,\histUserCount,\histModifiedLinesRate,\histOccasionalUsersReviewsRate,\histLastThreeMonthsReviewsRate,\histMostActiveUsersReviewsRate,\histStdReviewsPerUser,\histReviewsPerDay,\histProbReview,\ari,\flesch,\coleman,\kincaid,\fog,\smog,\li,\numPerguntas,\numPassiveVoice,\porcMenoresFrases,\porcMaioresFrases,\porcConjucoes,\numAuxiliarVerb,\inicioArtigo,\inicioPronome,\inicioConjuncaoSubordinadas,\inicioConjuncao,\porcSubstantivacao,\porcPreposicao,\inicioPronomeInterrogativo,\inicioPreposicoes,\wordCount,\sentenceCount,\porcToBe,\numPronomes,\netAssortativityInOut,\netAssortativityOutIn,\charCount,\netAssortativityInIn,\netInDegree,\netOutDegree,\netAssortativityOutOut,\netClusteringCoefficient,\netLinkCount,\netTranslationCount,\netReciprocity,\netPageRank,\CitPerTLen,\ImagesPerSec,\numCitations,\CitPerSec,\minSLen,\maxSLen,\stdSLen,\minAbsLen,\XLinksPerSec,\ssCount,\sCount,\numExtLink,\tamMaiorFrase,\avgSLen,\meanSubsectionPerSection,\LinksPerTLen,\avgPLen,id
'ST',1806.0,8.91,2.0,2.0,40.0,148.0,108.0,13.48,41.89,9.46,24.32,3.13,0.0819,8.73731E-6,17.0,44.1,12.7,14.5,17.1,13.8,55.0,0.0,4.0,0.4615,0.2308,0.0402,1.0,2.0,5.0,0.0,0.0,0.0078,0.0661,0.0,2.0,772.0,26.0,0.0065,22.0,0.2,0.01,7159.0,0.01,36.0,62.0,0.34,0.03808,62.0,0.0,0.12903,0.4214,0.0,0.1667,0.0,0.0,14.0,1675.0,149.89,312.0,1.3333,3.0,6.0,8.0,106.0,1193.1667,0.5,115.4677,96.5,1305399
'FA',2835.0,0.86,4.29,12.0,751.0,2394.0,1643.0,16.55,18.05,5.22,41.6,18.6,0.8444,5.40265E-4,11.3,51.7,12.6,10.3,13.3,12.1,46.7,0.0,99.0,0.5703,0.2053,0.0494,8.0,36.0,9.0,2.0,0.0,15,0.1268,0.0,12.0,4536.0,263.0,0.0306,85.0,25.61,0.39,54120.0,4.11,2597.0,245.0,2.42,0.00564,249.0,42.0,0.29796,4.3395,581.9355,0.4545,93.0,8.4545,14.0,4801.0,398.69,4405.0,1.9091,8.0,11.0,21.0,155.0,4920.0,0.7273,217.3494,162.0,29919
'ST',1789.0,4.1,2.13,19.0,56.0,184.0,128.0,5.84,37.5,3.26,16.85,2.35,0.1029,1.22492E-6,21.7,38.0,12.2,17.9,21.5,15.8,66.5,0.0,23.0,0.5577,0.3077,0.0369,13.0,2.0,5.0,3.0,0.0,0.0273,0.0944,0.0,0.0,2086.0,52.0,0.0201,65.0,0.98,0.17,16843.0,0.15,196.0,214.0,1.07,0.19031,222.0,2.0,0.71495,2167,673.72,0.0,25.0,5.0,11.0,5350.0,327.74,2224.0,5.6,2.0,5.0,28.0,207.0,3368.6,0.4,75.8694,298.0,1368569
'BC',1198.0,13.9,2.79,10.0,8.0,47.0,39.0,23.91,29.79,8.51,31.91,3.81,0.0392,4.92334E-8,13.4,51.4,12.3,11.7,15.9,13.8,53.4,0.0,10.0,381,0.1429,0.04,4.0,3.0,4.0,1.0,0.0,0.0042,0.1221,0.0,3.0,475.0,21.0,0.0232,29.0,0.01,0.0,4497.0,0.0,3.0,21.0,0.04,0.17391,21.0,0.0,0.04762,0.0903,2248.5,0.1429,2.0,0.2857,17.0,1027.0,130.81,247.0,0.5714,0.0,7.0,4.0,40.0,642.4286,0.0,214.1429,67.8571,6593490
'GA',2632.0,3.84,2.18,29.0,94.0,340.0,246.0,9.8,37.94,6.18,29.12,5.66,0.1292,4.12849E-5,12.0,58.7,11.7,10.2,12.9,11.5,49.6,0.0,49.0,0.4422,0.2313,0.0474,11.0,23.0,13.0,5.0,2.0,0.0109,0.1312,2.0,9.0,3018.0,147.0,0.0235,132.0,0.55,0.07,25015.0,0.04,91.0,153.0,0.93,0.02795,155.0,17.0,0.16993,2.4834,658.2895,0.4444,38.0,4.2222,10.0,5924.0,358.92,2123.0,1.0,0.0,9.0,9.0,120.0,2779.4443,0.0,161.3871,167.6667,86546
'AC',2391.0,1.49,2.04,45.0,170.0,456.0,286.0,10.85,34.21,8.77,25.88,4.19,0.1907,4.69338E-5,4.8,70.9,8.2,5.4,8.2,8.5,31.5,0.0,31.0,0.6045,0.1695,0.0534,17.0,9.0,11.0,4.0,0.0,0.0082,0.1068,0.0,8.0,1461.0,177.0,0.0329,35.0,1.02,0.02,17231.0,0.03,119.0,80.0,0.69,0.02114,97.0,12.0,0.2,3.2357,1723.1,0.3636,10.0,0.9091,25.0,2285.0,243.74,446.0,0.7273,2.0,11.0,8.0,64.0,1566.4545,0.1818,177.6392,73.05,227533
'ST',2745.0,15.78,1.71,2.0,10.0,80.0,70.0,0.61,52.5,1.25,23.75,1.55,0.0291,1.84863E-7,13.7,45.7,14.6,11.7,14.1,12.7,50.7,0.0,15.0,0.3158,0.2105,0.0575,4.0,5.0,2.0,0.0,0.0,0.0137,0.0986,0.0,2.0,365.0,19.0,0.0603,12.0,1.35,0.23,4297.0,1.16,409.0,81.0,0.27,0.06089,87.0,27.0,0.7037,9.5636,0.0,0.0,0.0,0.0,144.0,1213.0,434.0,147.0,0.6667,0.0,3.0,2.0,43.0,1432.3333,0.0,49.3908,33.1818,53560
'BC',1777.0,21.4,2.17,3.0,7.0,57.0,50.0,6.67,38.6,3.51,33.33,2.76,0.0321,6.81294E-8,14.2,46.2,13.2,12.5,16.1,14.0,51.5,0.0,12.0,0.4571,0.1714,0.0678,3.0,11.0,6.0,2.0,0.0,0.0251,0.1231,0.0,5.0,796.0,35.0,0.0201,27.0,0.14,0.01,6985.0,0.0,27.0,30.0,0.16,0.06534,39.0,8.0,0.1,0.3521,0.0,1.0,0.0,0.0,386.0,5187.0,222.86,5212.0,0.5,0.0,2.0,1.0,52.0,3492.5,0.0,179.1026,61.2308,1407394
'BC',829.0,0.09,6.0,52.0,107.0,497.0,390.0,69.95,13.88,64.19,52.52,17.4,0.5995,4.47578E-6,21.8,33.5,12.9,18.3,22.2,16.9,68.7,3.0,93.0,0.6548,256,0.0405,70.0,32.0,23.0,5.0,0.0,0.0367,0.1193,3.0,15.0,6591.0,168.0,0.0247,246.0,0.06,0.06,73748.0,0.01,21.0,236.0,0.64,0.14888,256.0,2.0,0.06356,2.0673,737.48,0.1875,100.0,6.25,15.0,3543.0,282.31,1803.0,1.4375,15.0,16.0,23.0,264.0,4609.25,0.9375,288.0781,219.7,12943367
'FA',1914.0,1.35,5.5,88.0,206.0,844.0,638.0,14.64,15.76,10.43,48.34,18.18,441,1.86412E-4,24.4,43.6,11.2,18.9,21.6,12.7,67.4,0.0,49.0,0.7529,0.1765,0.0383,7.0,7.0,19.0,7.0,0.0,0.0057,0.0958,1.0,12.0,4020.0,85.0,0.0254,111.0,3.39,0.21,45459.0,0.38,633.0,351.0,1.88,0.0642,380.0,11.0,0.64957,3.6448,733.2097,0.4,62.0,6.2,11.0,5191.0,169.72,2655.0,0.5,9.0,10.0,5.0,999.0,4545.9,0.9,119.6289,335.0,955656
'AC',2361.0,1.67,1.51,76.0,268.0,493.0,225.0,22.58,34.28,9.74,12.58,2.58,0.2088,5.41604E-5,10.5,57.9,12.1,9.2,12.0,11.2,44.5,0.0,36.0,459,0.1639,0.0662,11.0,8.0,3.0,2.0,0.0,0.0102,0.1263,1.0,4.0,982.0,61.0,0.0468,37.0,0.34,0.03,10751.0,0.02,43.0,58.0,0.45,0.02555,76.0,23.0,0.08621,0.7694,2687.75,0.5714,4.0,0.5714,11.0,2821.0,349.66,879.0,1.1429,0.0,7.0,8.0,51.0,1535857,0.0,141.4605,89.2727,246275
'FA',2436.0,6.78,4.1,14.0,81.0,364.0,283.0,26.14,18.96,3.57,50.0,14.1,0.1494,1.6355E-5,14.6,52.8,12.2,12.2,15.2,12.8,52.2,1.0,119.0,0.4886,0.2045,0.0609,19.0,49.0,11.0,11.0,0.0,0.0181,0.1241,1.0,7.0,4463.0,176.0,0.0412,73.0,1.43,0.1,34244.0,0.08,179.0,245.0,1.96,0.0279,254.0,17.0,0.2449,3.8694,0.0,1.0,0.0,0.0,401.0,9079.0,153.58,1487.0,0.8182,0.0,11.0,9.0,161.0,3113.0908,0.0,134.8189,92.9792,203860
'ST',1879.0,90.25,1.12,3.0,2.0,11.0,9.0,6.67,81.82,9.09,18.18,0.35,0.0059,4.30286E-8,11.2,58.9,12.6,9.3,12.9,11.8,43.7,0.0,9.0,0.4667,0.2,0.0353,0.0,0.0,2.0,1.0,0.0,0.0275,0.1176,0.0,2.0,255.0,15.0,0.0471,14.0,0.02,0.01,2015.0,0.0,3.0,12.0,0.07,0.12088,13.0,0.0,0.08333,0.0849,0.0,0.0,0.0,0.0,179.0,1605.0,126.57,1614.0,0.0,0.0,1.0,0.0,51.0,2015.0,0.0,155.0,51.0,1049803
'SB',933.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0043,1.05451E-10,11.7,67.0,8.8,10.1,13.5,11.1,42.5,0.0,5.0,0.2,0.2,0.0565,0.0,2.0,1.0,0.0,0.0,0.0081,0.1532,0.0,0.0,124.0,5.0,0.0484,7.0,0.04,0.01,4374.0,0.0,8.0,35.0,0.15,0.5119,39.0,0.0,0.2,0.3614,0.0,0.0,0.0,0.0,19.0,749.0,47.5,766.0,0.3333,0.0,3.0,1.0,42.0,1458.0,0.0,112.1538,41.3333,11210094
'SB',804.0,55.59,1.0,1.0,0.0,2.0,2.0,3.14,100.0,50.0,50.0,0.0,0.0025,9.34922E-11,12.6,67.2,11.4,9.4,12.7,11.0,46.2,0.0,3.0,0.7778,0.1111,0.0199,0.0,0.0,0.0,0.0,0.0,0.0299,0.0746,0.0,0.0,201.0,9.0,0.0199,7.0,0.01,0.0,2176.0,0.0,2.0,22.0,0.07,0.06341,23.0,0.0,0.0,0.0539,0.0,0.0,0.0,0.0,17.0,1095.0,138.4,1100.0,0.4,0.0,5.0,2.0,119.0,435.2,0.0,94.6087,50.25,13342128
'AC',2612.0,0.42,3.35,356.0,925.0,2574.0,1649.0,59.45,21.56,8.51,33.37,15.39,0.9855,6.43838E-4,20.2,45.3,11.1,16.6,19.6,13.9,62.0,0.0,54.0,0.6494,0.2338,0.0538,29.0,10.0,12.0,7.0,0.0,0.0167,0.1172,3.0,7.0,2995.0,77.0,0.0317,116.0,0.83,0.04,32432.0,0.06,209.0,163.0,0.65,0.07299,166.0,17.0,0.34969,2.5236,675.6667,0.8571,48.0,6.8571,15.0,4721.0,170.57,2085.0,0.1429,5.0,7.0,1.0,181.0,4633143,0.7143,195.3735,272.2727,100062
'ST',718.0,0.03,3.67,2.0,2.0,13.0,11.0,89.47,7.69,100.0,46.15,2.52,0.0181,5.08439E-10,8.3,65.0,10.3,7.8,10.3,10.0,44.1,0.0,5.0,0.4286,0.0714,0.0246,0.0,2.0,3.0,0.0,0.0,0.0049,0.0837,0.0,0.0,203.0,14.0,0.0296,6.0,0.0,0.0,2786.0,0.0,1.0,14.0,0.03,0.18095,18.0,0.0,0.0,27,557.2,0.0,5.0,2.5,15.0,1534.0,112.5,1539.0,1.5,1.0,2.0,3.0,40.0,1393.0,0.5,154.7778,67.6667,14705570
'ST',2111.0,1.06,1.77,26.0,90.0,255.0,165.0,10.74,45.88,17.65,18.82,2.51,0.1208,1.0387E-5,17.0,49.4,12.3,13.9,16.8,13.3,57.3,0.0,22.0,0.6452,0.2258,0.0362,7.0,8.0,5.0,1.0,0.0,0.0075,0.1226,0.0,1.0,938.0,31.0,0.0373,26.0,0.1,0.01,7793.0,0.0,34.0,52.0,0.15,0.09877,52.0,1.0,0.19231,0.5826,3896.5,0.2857,2.0,0.2857,58.0,2319.0,239.71,848.0,0.7143,0.0,7.0,5.0,140.0,1113.2856,0.0,149.8654,117.25,476963
'GA',1646.0,10.15,3.0,9.0,39.0,156.0,117.0,4.23,28.21,1.28,46.79,8.4,0.0948,9.10606E-7,16.3,51.1,11.3,13.7,17.4,13.9,55.9,0.0,21.0,0.5588,0.2059,0.0443,4.0,9.0,3.0,0.0,0.0,0.0154,0.1426,0.0,1.0,1038.0,34.0,0.0308,22.0,0.12,0.02,9165.0,0.01,22.0,54.0,0.29,0.0502,57.0,6.0,0.16667,0.4588,1833.0,0.25,5.0,625,31.0,2019.0,287.67,1126.0,625,0.0,8.0,5.0,120.0,1145625,0.0,160.7895,173.0,1962117
'ST',1107.0,66.78,1.25,4.0,1.0,6.0,5.0,2.74,83.33,16.67,33.33,0.5,0.0054,2.7314E-10,15.3,53.2,11.9,12.6,16.1,13.3,55.4,0.0,5.0,0.6111,0.1111,0.0407,3.0,0.0,7.0,0.0,0.0,0.0142,0.1402,0.0,2.0,492.0,18.0,0.0122,13.0,0.03,0.01,4161.0,0.0,12.0,47.0,0.11,0.1131,50.0,1.0,0.04255,2.5466,0.0,0.3333,0.0,0.0,15.0,3056.0,227.5,3065.0,0.6667,0.0,3.0,2.0,155.0,1387.0,0.0,83.22,98.4,8023618
'AC',2201.0,2.4,2.09,91.0,200.0,608.0,408.0,30.78,34.7,8.88,19.57,2.87,0.2762,6.78453E-5,15.4,53.6,11.5,12.8,15.9,12.8,50.5,0.0,100.0,0.5241,0.2069,0.0548,25.0,27.0,16.0,14.0,0.0,0.0158,0.1113,0.0,9.0,4106.0,145.0,0.0426,147.0,0.3,0.03,33927.0,0.01,74.0,167.0,0.68,0.06501,178.0,2.0,0.22156,4.5358,1995.7059,0.4118,17.0,1.0,17.0,4164.0,144.45,1435.0,0.7059,2.0,17.0,12.0,129.0,1995.7059,0.1176,190.6011,114.0556,374778
'ST',1276.0,6.9,1.88,20.0,21.0,68.0,47.0,6.85,42.65,20.59,26.47,2.65,0.0533,3.81137E-8,21.6,37.4,13.1,17.6,21.8,16.6,68.3,0.0,10.0,0.6154,0.2308,0.0439,1.0,4.0,2.0,0.0,0.0,14,0.1158,0.0,0.0,501.0,13.0,0.0379,17.0,0.16,0.0,4068.0,0.01,32.0,25.0,0.13,0.12957,28.0,0.0,0.56,0.6653,0.0,0.0,0.0,0.0,334.0,1710.0,149.37,354.0,0.0,0.0,4.0,0.0,93.0,1017.0,0.0,145.2857,71.5714,5422207
'GA',2837.0,0.19,2.36,155.0,1427.0,3026.0,1599.0,19.44,27.26,12.46,21.45,7.89,1.0666,0.00216909,14.6,55.7,12.3,11.7,15.2,12.8,51.3,0.0,167.0,0.5958,0.1672,0.0412,21.0,54.0,22.0,13.0,0.0,0.0232,0.1134,2.0,40.0,7185.0,287.0,0.0347,143.0,18.96,0.53,63541.0,2.98,3189.0,570.0,3.39,0.00747,593.0,60.0,0.47193,10321,1412.0222,1.0,45.0,3.2143,13.0,6020.0,444.59,1953.0,2.7143,18.0,14.0,38.0,189.0,4538643,1.2857,107.1518,126.0526,25410
'AC',2207.0,1.2,1.9,53.0,184.0,391.0,207.0,6.22,32.48,11.0,19.44,3.26,0.1772,3.00188E-5,18.3,40.6,14.4,14.9,17.4,14.1,59.3,1.0,26.0,0.7073,0.0976,38,10.0,6.0,6.0,2.0,0.0,0.0066,0.0728,2.0,3.0,1209.0,41.0,38,44.0,1.03,0.12,12479.0,0.1,133.0,155.0,1.2,0.32162,246.0,9.0,0.50323,1232,2079.8333,0.0,6.0,0.6667,19.0,3106.0,147.51,481.0,0.4444,2.0,9.0,4.0,188.0,1386.5555,0.2222,50.7276,86.3571,367461
'AC',795.0,2.81,3.0,4.0,2.0,23.0,21.0,68.02,30.43,60.87,60.87,4.86,0.0289,3.15164E-8,16.0,56.9,10.3,13.2,15.5,11.2,53.3,4.0,37.0,0.5833,0.1458,0.03,1.0,10.0,5.0,3.0,1.0,0.0089,0.0955,1.0,18.0,3037.0,96.0,0.0198,63.0,0.26,0.09,27076.0,0.02,33.0,159.0,1.26,0.11848,248.0,1.0,0.19497,1.1939,4512.6665,1.0,6.0,1.5,340.0,13543.0,190.96,2429.0,0.5,0.0,4.0,2.0,450.0,6769.0,0.0,109.1774,253.0833,13484090
'AC',994.0,2.76,3.5,12.0,0.0,35.0,35.0,20.0,28.57,14.29,71.43,7.56,0.0352,3.17664E-7,24.7,33.6,12.7,19.9,23.5,16.4,72.7,0.0,14.0,0.6667,0.25,42,1.0,10.0,4.0,1.0,0.0,0.0183,0.1309,0.0,5.0,1643.0,36.0,14,24.0,0.03,0.01,19745.0,0.0,10.0,102.0,0.3,0.10746,104.0,0.0,0.08824,1.6004,731.2963,0.3333,27.0,4.5,86.0,4405.0,162.52,1569.0,0.3333,0.0,6.0,2.0,210.0,3290.8333,0.0,189.8558,410.75,10035910
'FA',2048.0,10.58,4.16,14.0,42.0,225.0,183.0,2.84,19.11,1.33,29.78,6.21,0.1099,3.21231E-6,27.2,36.0,14.7,20.0,21.3,12.0,72.7,0.0,6.0,0.7059,0.2941,0.0161,2.0,3.0,0.0,1.0,0.0,0.0031,0.0384,0.0,0.0,1616.0,34.0,8,11.0,2.13,5.97,16360.0,1.52,141.0,553.0,8.37,0.01619,554.0,1.0,0.20796,10.9237,0.0,0.3333,0.0,0.0,35.0,2781.0,100.41,2030.0,0.3333,4.0,3.0,1.0,477.0,5453.3335,1.3333,29.5307,269.3333,612064
'FA',1057.0,1.8,5.2,15.0,8.0,86.0,78.0,7.1,15.12,1.16,62.79,13.6,0.0814,2.28807E-7,23.9,39.1,10.9,19.5,22.4,14.4,70.8,0.0,22.0,0.4839,0.2903,0.0509,12.0,6.0,5.0,1.0,0.0,11,0.1472,1.0,5.0,1454.0,31.0,0.0399,120.0,0.01,0.01,15259.0,0.0,4.0,44.0,0.16,0.05859,52.0,0.0,0.06818,0.5925,803.1053,0.3333,19.0,3.1667,14.0,3379.0,54.05,784.0,0.0,0.0,6.0,0.0,148.0,2543.1667,0.0,293.4423,290.8,8837939
'SB',1457.0,100.77,1.0,1.0,0.0,2.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0014,6.25263E-10,12.7,56.6,12.3,10.6,11.3,9.7,52.0,0.0,1.0,0.5,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0238,0.1667,0.0,1.0,42.0,2.0,0.0238,1.0,0.01,0.0,376.0,0.0,2.0,6.0,0.02,0.33929,8.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,47.0,14.0,3321713
'ST',2454.0,6.03,1.45,5.0,59.0,123.0,64.0,64.71,37.4,13.82,17.07,1.76,0.0501,1.97313E-6,14.8,47.3,13.1,12.7,16.9,14.4,53.1,0.0,23.0,0.5263,0.1842,0.06,4.0,3.0,4.0,7.0,0.0,0.0185,0.1276,0.0,8.0,917.0,38.0,0.0294,31.0,2.77,0.31,7875.0,1.14,240.0,65.0,0.75,0.02316,65.0,7.0,0.24615,1.9762,3937.5,0.0,2.0,0.25,17.0,2187.0,111.86,476.0,125,2.0,8.0,1.0,104.0,984375,0.25,121.1538,65.5,195493
'BC',2652.0,1.28,2.4,139.0,556.0,1347.0,791.0,15.57,28.73,6.61,23.39,4.85,0.5079,2.72428E-4,16.8,49.0,12.0,14.0,17.1,13.6,57.5,0.0,53.0,0.5375,0.2625,0.0602,24.0,13.0,15.0,0.0,3.0,0.0066,117,0.0,8.0,2427.0,80.0,0.0363,141.0,2.84,0.18,19021.0,0.43,346.0,146.0,1.2,0.00576,148.0,25.0,0.19178,5266,1118.8824,0.6667,17.0,1.8889,15.0,2925.0,304.42,1376.0,0.8889,5.0,9.0,8.0,156.0,2113.4443,0.5556,128.5203,121.35,76592
'FA',2123.0,4.65,2.68,64.0,143.0,500.0,357.0,2.6,31.6,1.6,30.0,7.93,0.2355,1.18776E-4,14.8,55.5,10.4,12.7,16.0,12.8,51.5,0.0,67.0,0.6275,0.2059,0.0407,21.0,33.0,13.0,7.0,1.0,0.0196,0.1396,1.0,8.0,2952.0,102.0,0.0346,61.0,0.45,0.09,22719.0,0.05,109.0,219.0,0.9,0.14449,226.0,28.0,0.3516,3.7784,1622.7856,1.2857,14.0,2.0,15.0,5172.0,362.0,691.0,2.0,1.0,7.0,14.0,373.0,3245.5713,0.1429,100.5265,492.0,459177
'BC',1621.0,1.3,2.17,3.0,26.0,104.0,78.0,47.52,47.12,31.73,19.23,2.22,0.0642,4.5415E-7,18.1,54.4,12.1,13.8,16.4,11.9,57.1,0.0,10.0,0.6,0.3,0.0578,0.0,5.0,3.0,2.0,0.0,0.0076,0.1202,0.0,2.0,657.0,20.0,0.0198,30.0,0.21,0.03,10810.0,0.02,47.0,86.0,0.39,0.0912,91.0,0.0,0.10465,0.9912,568.9474,0.0,19.0,4.75,12.0,2439.0,86.93,511.0,0.0,2.0,4.0,0.0,93.0,2702.5,0.5,118.7912,109.5,2100994
'AC',2759.0,0.28,3.59,210.0,247.0,1005.0,758.0,50.48,23.38,20.0,45.27,18.3,0.3643,7.81465E-5,17.9,41.3,12.8,15.3,18.4,14.8,58.7,0.0,115.0,0.5924,0.2607,0.0498,28.0,29.0,18.0,6.0,0.0,0.0175,0.1075,1.0,25.0,6624.0,211.0,0.0313,207.0,1.61,0.19,71888.0,0.23,237.0,195.0,1.32,0.03604,200.0,30.0,0.22564,2.2411,8986.0,0.4444,8.0,0.8889,12.0,8820.0,257.76,1172.0,0.6667,12.0,9.0,6.0,302.0,7987.5557,1.3333,359.44,101.9077,51962
'GA',935.0,4.93,2.22,8.0,0.0,20.0,20.0,1.59,40.0,5.0,60.0,3.67,0.0214,6.88149E-8,21.4,42.2,11.3,17.6,20.6,14.3,65.8,0.0,23.0,0.6071,0.2143,46,3.0,9.0,4.0,1.0,0.0,0.0165,0.1424,0.0,3.0,1152.0,28.0,0.0425,43.0,0.03,0.03,9876.0,0.0,4.0,46.0,0.31,0.07216,50.0,0.0,0.06522,0.4985,617.25,0.3333,16.0,2.6667,10.0,5114.0,110.74,757.0,0.3333,0.0,6.0,2.0,116.0,1646.0,0.0,197.52,288.0,11171415
'BC',2822.0,1.58,1.62,18.0,218.0,541.0,323.0,15.6,46.4,8.32,12.38,1.42,0.1917,1.60917E-5,14.5,53.2,12.0,12.2,15.6,13.2,52.4,0.0,94.0,0.5486,0.1736,0.0585,19.0,26.0,13.0,3.0,0.0,0.0144,0.1228,1.0,6.0,3674.0,144.0,0.0408,92.0,5.89,0.14,29302.0,0.41,841.0,295.0,2.07,0.00903,313.0,15.0,0.14915,6.0878,7325.5,0.7143,4.0,0.5714,15.0,6514.0,518.31,1419.0,3.8571,10.0,7.0,27.0,134.0,4186.0,1.4286,93.6166,81.6444,43569
'SB',1581.0,16.94,1.18,4.0,20.0,53.0,33.0,9.73,62.26,9.43,11.32,0.55,0.0335,1.32832E-7,12.3,56.1,11.9,10.6,13.7,12.2,49.3,0.0,9.0,0.4667,0.0667,0.0545,0.0,3.0,1.0,0.0,0.0,16,0.1378,0.0,2.0,312.0,15.0,0.0321,12.0,0.08,0.01,3641.0,0.0,17.0,29.0,0.14,0.06883,32.0,2.0,0.24138,0.4069,0.0,0.3333,0.0,0.0,273.0,1399.0,136.5,1410.0,0.0,0.0,3.0,0.0,55.0,1213.6667,0.0,113.7813,34.6667,2367984
'SB',2098.0,9.58,1.37,4.0,14.0,55.0,41.0,32.5,65.45,14.55,14.55,0.85,0.0262,1.8972E-7,16.0,33.0,15.8,14.2,18.7,15.8,58.0,0.0,17.0,0.4138,0.1379,0.0374,8.0,5.0,2.0,2.0,0.0,0.0202,0.1433,0.0,4.0,642.0,29.0,0.0358,18.0,0.61,0.16,5357.0,0.28,66.0,38.0,0.35,0.14963,42.0,7.0,0.65789,0.2762,5357.0,0.0,1.0,0.2,45.0,1811.0,173.1,387.0,0.6,0.0,5.0,3.0,53.0,1071.4,0.0,127.5476,64.2,501861
'GA',2397.0,6.37,2.33,11.0,103.0,292.0,189.0,4.19,31.85,1.71,26.03,4.34,0.1218,5.6486E-6,16.4,47.7,12.5,13.7,17.3,14.2,55.5,0.0,88.0,0.6015,0.1729,0.0368,15.0,38.0,18.0,6.0,5.0,0.0145,0.1222,1.0,11.0,3804.0,133.0,0.0342,102.0,0.64,0.08,28621.0,0.09,105.0,101.0,0.62,0.02673,114.0,10.0,0.36634,1.7094,0.0,0.5,0.0,0.0,12.0,7892.0,388.56,1699.0,2625,3.0,8.0,21.0,339.0,3577625,375,251.0614,102.8108,224148
'AC',2322.0,1.97,2.08,26.0,122.0,357.0,235.0,12.1,41.18,9.24,22.13,3.75,0.1537,2.01163E-5,11.8,60.2,11.4,10.0,12.0,10.6,47.1,0.0,29.0,0.4909,0.1636,63,23.0,6.0,10.0,3.0,0.0,0.0071,0.1162,4.0,0.0,1127.0,55.0,0.0382,72.0,1.78,0.29,14959.0,0.18,120.0,191.0,2.84,0.12114,209.0,16.0,0.08901,5.6876,0.0,0.0833,0.0,0.0,11.0,2207.0,404.86,465.0,1.3333,2.0,12.0,16.0,63.0,1246.5833,0.1667,71.5742,70.4375,276115
'GA',1602.0,5.09,1.89,21.0,49.0,119.0,70.0,14.89,31.93,10.92,15.13,2.08,0.0743,1.43206E-6,12.5,65.3,9.8,10.3,12.9,10.5,42.8,0.0,18.0,0.6977,93,0.0449,5.0,6.0,0.0,1.0,0.0,15,101,4.0,3.0,1069.0,43.0,0.0346,54.0,0.16,0.03,10892.0,0.01,39.0,110.0,0.46,0.22355,111.0,1.0,0.29091,1.5338,1815.3333,0.3333,6.0,1.0,15.0,3292.0,148.54,1053.0,0.5,0.0,6.0,3.0,307.0,1815.3333,0.0,98.1261,213.8,2221154
'BC',969.0,3.48,16.33,2.0,2.0,149.0,147.0,0.24,6.04,0.67,92.62,45.63,0.1538,2.69255E-8,14.6,59.1,13.0,11.0,14.3,12.2,51.4,0.0,32.0,0.6049,0.1852,0.0314,2.0,10.0,8.0,0.0,0.0,0.0155,0.1072,0.0,12.0,1940.0,81.0,0.0201,31.0,0.01,0.02,25155.0,0.0,2.0,135.0,0.39,0.20588,209.0,0.0,0.00741,1.4989,1006.2,2.5714,25.0,3.5714,548.0,6762.0,388.91,912.0,2.4286,0.0,7.0,17.0,143.0,3593.5713,0.0,120.3589,138.5714,10520817
'GA',2254.0,0.87,4.06,43.0,407.0,1032.0,625.0,12.2,15.41,5.33,38.86,20.58,0.4579,1.31577E-4,16.0,57.5,10.7,12.9,15.8,12.0,53.8,0.0,58.0,0.5802,0.2061,0.0318,5.0,19.0,7.0,9.0,0.0,0.0092,0.1169,0.0,16.0,4028.0,131.0,0.0204,82.0,5.01,0.26,39897.0,0.61,701.0,295.0,2.11,0.03618,305.0,20.0,0.6339,7.7162,1246.7812,0.7,32.0,3.2,12.0,3382.0,248.55,1913.0,0.7,10.0,10.0,7.0,192.0,3989.7,1.0,130.8098,183.0909,331074
'ST',1614.0,33.63,1.4,8.0,0.0,14.0,14.0,0.0,64.29,0.0,35.71,1.26,0.0087,9.30939E-8,24.4,45.9,10.8,18.8,21.1,11.1,67.3,0.0,5.0,0.6,0.2,0.0373,1.0,0.0,0.0,0.0,0.0,0.0083,0.0954,0.0,2.0,241.0,5.0,29,10.0,0.01,0.0,2266.0,0.0,4.0,16.0,0.04,0.10234,16.0,0.0,0.0625,0.0524,566.5,0.0,4.0,4.0,552.0,1558.0,390.32,1563.0,0.0,0.0,1.0,0.0,136.0,2266.0,0.0,141625,120.5,2144532
